"Symbol: ZCY00",,,,,,,"Study: VOL (LikeMain)",
1998-01-01,ZCY00,266.75,284,260.75,277,8,123917,327680
1998-02-01,ZCY00,281,281,268.25,270.25,-6.75,135739,342805
1998-03-01,ZCY00,275.25,287.75,259,259,-11.25,130352,358221
1998-04-01,ZCY00,257.5,259,248.25,254.25,-4.75,153123,366929
1998-05-01,ZCY00,254,265,245,245.25,-9,114356,337752
1998-06-01,ZCY00,244.75,264.5,236.75,248.25,3,160153,327245
1998-07-01,ZCY00,241.75,246,215.5,215.5,-32.75,128655,296805
1998-08-01,ZCY00,208.5,209.5,182.25,182.25,-33.25,116791,317655
1998-09-01,ZCY00,182.25,210.5,182.25,199,16.75,105620,321858
1998-10-01,ZCY00,198.75,218,198.75,211,12,119938,332336
1998-11-01,ZCY00,209.75,227,209.75,227,16,120903,342875
1998-12-01,ZCY00,225.5,225.5,212.75,213.25,-13.75,92508,321924
1999-01-01,ZCY00,220.75,229.75,216.75,217.5,4.25,105877,357473
1999-02-01,ZCY00,220.75,224.25,207.25,207.25,-10.25,146076,363083
1999-03-01,ZCY00,211.75,229,211.75,221,13.75,125229,357126
1999-04-01,ZCY00,217.5,230.5,209.75,214.25,-6.75,140170,343478
1999-05-01,ZCY00,221,224.75,212.5,217.5,3.25,97510,338516
1999-06-01,ZCY00,214.25,221.25,208,208.25,-9.25,145218,323660
1999-07-01,ZCY00,200.25,200.25,173.75,183.25,-25,162661,329463
1999-08-01,ZCY00,195.25,212.25,193.5,203.25,20,151797,315858
1999-09-01,ZCY00,205,209.25,191.75,194.25,-9,107801,316247
1999-10-01,ZCY00,191.25,193.75,186.75,190.5,-3.75,104401,410955
1999-11-01,ZCY00,189.25,199.25,188.25,195,4.5,142938,461036
1999-12-01,ZCY00,198.75,204.75,192.75,204.5,9.5,81487,389187
2000-01-01,ZCY00,200.75,219.5,200.75,212,7.5,150215,445998
2000-02-01,ZCY00,214,219.5,210,215,3,158093,478891
2000-03-01,ZCY00,215,231.75,215,229,14,148966,482079
2000-04-01,ZCY00,227.25,228.5,218.25,225,-4,145923,487757
2000-05-01,ZCY00,240,243.75,220.25,221,-4,162700,476890
2000-06-01,ZCY00,223.5,227,180.75,180.75,-40.25,166429,445018
2000-07-01,ZCY00,175.75,178,167.25,167.25,-13.5,117827,391966
2000-08-01,ZCY00,166.75,176.25,161.75,176.25,9,107325,388982
2000-09-01,ZCY00,174.25,182.75,166.25,182.75,6.5,106771,356619
2000-10-01,ZCY00,184.75,201.25,184.75,200.5,17.75,114200,397965
2000-11-01,ZCY00,203,216.5,203,216.5,16,153520,454908
2000-12-01,ZCY00,214.5,224.75,211,222.25,5.75,98697,414850
2001-01-01,ZCY00,224.25,225,199.5,204,-18.25,132999,454326
2001-02-01,ZCY00,207,214.5,207,214.5,10.5,125971,469026
2001-03-01,ZCY00,217.5,218.25,198.75,205.25,-9.25,121032,440547
2001-04-01,ZCY00,210.25,214.25,196.25,204.5,-0.75,151759,455718
2001-05-01,ZCY00,204.5,207,189.25,192.75,-11.75,106677,424385
2001-06-01,ZCY00,200.75,200.75,183.5,188.25,-4.5,139384,424410
2001-07-01,ZCY00,190.75,227.25,190.75,216.75,28.5,192836,389896
2001-08-01,ZCY00,213.25,222.75,208.5,222.25,5.5,134408,387706
2001-09-01,ZCY00,221.25,226.75,204.5,204.5,-17.75,125061,370179
2001-10-01,ZCY00,200.5,207.75,196,202.5,-2,106261,419446
2001-11-01,ZCY00,201,209.5,196.75,209.5,7,165820,462930
2001-12-01,ZCY00,210,215.25,203.75,205,-4.5,89137,395763
2002-01-01,ZCY00,205.5,212.25,205.5,211,6,94890,459314
2002-02-01,ZCY00,209.5,211,196.75,202.5,-8.5,152587,464368
2002-03-01,ZCY00,204.5,213.5,202.5,202.5,0,94472,431923
2002-04-01,ZCY00,206.5,206.75,200.25,200.5,-2,136180,430712
2002-05-01,ZCY00,203,217.25,200.5,217,16.5,130162,411346
2002-06-01,ZCY00,212.5,231,209.25,230,13,184779,430585
2002-07-01,ZCY00,235.5,250.25,218.5,249.25,19.25,177777,458080
2002-08-01,ZCY00,253.25,278,251.25,264.5,15.25,196249,509069
2002-09-01,ZCY00,271.25,292.5,253.5,253.5,-11,163516,501523
2002-10-01,ZCY00,259.75,266,251.5,256.5,3,133455,485980
2002-11-01,ZCY00,254.5,254.5,239.25,250.25,-6.25,183388,498569
2002-12-01,ZCY00,242.25,245.75,237.75,240.75,-9.5,83471,428586
2003-01-01,ZCY00,242,251.25,235.5,246.75,6,114662,455967
2003-02-01,ZCY00,245.25,248.5,240.75,242.25,-4.5,164119,469611
2003-03-01,ZCY00,244.5,249.75,239.75,249.5,7.25,110180,445342
2003-04-01,ZCY00,252.5,256.25,245.25,245.25,-4.25,155534,411983
2003-05-01,ZCY00,245.5,265.75,245.5,254.25,9,157810,406986
2003-06-01,ZCY00,251.5,257,238.5,238.5,-15.75,185830,385774
2003-07-01,ZCY00,239.25,239.25,220.5,221,-17.5,136300,384561
2003-08-01,ZCY00,220.75,244.75,220.75,244.75,23.75,174338,383590
2003-09-01,ZCY00,242,250,223.25,223.25,-21.5,132348,356181
2003-10-01,ZCY00,224.25,249.25,219.75,248.25,25,178928,420680
2003-11-01,ZCY00,243,246.5,231.25,246.5,-1.75,191143,470164
2003-12-01,ZCY00,254.25,257.75,237.75,249,2.5,121933,448024
2004-01-01,ZCY00,256.25,277.25,253,277.25,28.25,189342,543984
2004-02-01,ZCY00,272.25,300,272.25,300,22.75,231989,641379
2004-03-01,ZCY00,299.75,318.5,289.5,316,16,180032,678041
2004-04-01,ZCY00,323.75,331.5,309.25,324.5,8.5,256257,704867
2004-05-01,ZCY00,327,327,296.25,310,-14.5,174989,637417
2004-06-01,ZCY00,330,330,267.5,267.5,-42.5,208971,621898
2004-07-01,ZCY00,268,268,224.25,224.25,-43.25,157439,566464
2004-08-01,ZCY00,225.25,250.25,225.25,241.75,17.5,159548,562171
2004-09-01,ZCY00,246.75,246.75,206.5,206.5,-35.25,128393,548816
2004-10-01,ZCY00,207,212.25,196.5,196.5,-10,129205,606307
2004-11-01,ZCY00,194,208,189.5,200.75,4.25,218130,639531
2004-12-01,ZCY00,201.75,207.25,201.25,202.75,2,96738,588860
2005-01-01,ZCY00,202.75,211.75,200.75,202,-0.75,134195,629285
2005-02-01,ZCY00,203.5,218,199,218,16,266807,654065
2005-03-01,ZCY00,215.75,223.5,207.5,217,-1,196074,659684
2005-04-01,ZCY00,216.75,221.75,209.75,213.25,-3.75,232343,673817
2005-05-01,ZCY00,209.5,219,205.5,219,5.75,208379,675753
2005-06-01,ZCY00,221.5,234.75,212,216.25,-2.75,313280,701397
2005-07-01,ZCY00,219.5,256,219.5,226.5,10.25,262599,713076
2005-08-01,ZCY00,221.75,223,196.5,196.5,-30,260310,733577
2005-09-01,ZCY00,205.25,205.25,191.75,196.5,0,154077,714196
2005-10-01,ZCY00,203.75,203.75,179,182.25,-14.25,143261,794427
2005-11-01,ZCY00,183.75,195.5,183.75,193.5,11.25,275442,852450
2005-12-01,ZCY00,195.75,206.25,195.75,205.75,12.25,166546,774186
2006-01-01,ZCY00,212,214.75,199,211.75,6,249458,875314
2006-02-01,ZCY00,209.5,218,203,218,6.25,378851,1048796
2006-03-01,ZCY00,213.75,220,202.25,220,2,264228,1065996
2006-04-01,ZCY00,220.5,238.25,220.5,238.25,18.25,369210,1175984
2006-05-01,ZCY00,232,250,226,235.25,-3,342854,1288155
2006-06-01,ZCY00,238.5,243.5,222.75,235.5,0.25,426669,1327826
2006-07-01,ZCY00,243.25,260.25,222.25,224,-11.5,374288,1360185
2006-08-01,ZCY00,225.5,229.25,206.75,226,2,367556,1347166
2006-09-01,ZCY00,230,259.25,221.75,257.5,31.5,375950,1302120
2006-10-01,ZCY00,254.75,327.5,251,315.75,58.25,481839,1312589
2006-11-01,ZCY00,328.5,373,328.5,373,57.25,615741,1405850
2006-12-01,ZCY00,375,380.25,349,380.25,7.25,281858,1381477
2007-01-01,ZCY00,360.5,398,351.5,391,10.75,516168,1448164
2007-02-01,ZCY00,385,421.5,379.25,419.25,28.25,538067,1498762
2007-03-01,ZCY00,422,422,368.5,368.5,-50.75,450739,1427326
2007-04-01,ZCY00,348.75,374.25,340.25,367.5,-1,609477,1345917
2007-05-01,ZCY00,377.5,403.25,359.5,403.25,35.75,410807,1257614
2007-06-01,ZCY00,399.75,424,333.5,333.5,-69.75,580088,1244073
2007-07-01,ZCY00,330.75,346.75,302,330.75,-2.75,384229,1213426
2007-08-01,ZCY00,326,353.5,321.5,322,-8.75,377751,1132763
2007-09-01,ZCY00,333.25,376.5,319.25,360,38,329109,1108525
2007-10-01,ZCY00,355.75,367,330.25,366.5,6.5,287520,1161738
2007-11-01,ZCY00,356.75,397.5,356.75,397.5,31,439577,1202581
2007-12-01,ZCY00,397.5,449.75,397.5,448.5,51,314058,1211532
2008-01-01,ZCY00,455.5,508,455.5,497.25,48.75,434815,1383194
2008-02-01,ZCY00,496.5,539,479.75,539,41.75,385755,1463060
2008-03-01,ZCY00,540.5,562.25,498.5,562.25,23.25,217499,1421808
2008-04-01,ZCY00,579,603,573.25,597.25,35,295504,1445321
2008-05-01,ZCY00,600.25,613.25,570.25,587.25,-10,232172,1409220
2008-06-01,ZCY00,603.75,732.75,596,702.75,115.5,361609,1396079
2008-07-01,ZCY00,697.25,726,554.5,577.5,-125.25,245516,1279900
2008-08-01,ZCY00,555,592.75,483.25,563.25,-14.25,237576,1170429
2008-09-01,ZCY00,547.25,553.25,468.5,468.5,-94.75,187291,1050866
2008-10-01,ZCY00,465,465,363.75,381.5,-87,198802,995529
2008-11-01,ZCY00,388,398,323.5,348,-33.5,234134,967578
2008-12-01,ZCY00,326.75,388,287.25,388,40,148417,820461
2009-01-01,ZCY00,396.25,412.5,350.5,375,-13,150923,806740
2009-02-01,ZCY00,366.5,373.5,354.25,360.75,-14.25,236161,801071
2009-03-01,ZCY00,353.25,408.75,353.25,408.75,48,167409,767804
2009-04-01,ZCY00,400,409.5,377.5,405.25,-3.5,217504,823297
2009-05-01,ZCY00,413.75,437.25,405.25,437.25,32,206912,860550
2009-06-01,ZCY00,445.75,449.5,361.75,361.75,-75.5,256219,971913
2009-07-01,ZCY00,367.5,367.5,327,361.5,-0.25,216593,895528
2009-08-01,ZCY00,376,376,332.25,353.25,-8.25,211513,862888
2009-09-01,ZCY00,344.25,350,316,350,-3.25,150148,850056
2009-10-01,ZCY00,346.5,401.75,339.5,369,19,198819,923912
2009-11-01,ZCY00,385.25,400.25,371,396.75,27.75,275455,1002904
2009-12-01,ZCY00,393.5,394,353.5,386.5,-10.25,142376,969151
2010-01-01,ZCY00,395.5,404.5,356.25,356.5,-30,211890,1105430
2010-02-01,ZCY00,359,382,351.5,382,25.5,274603,1149609
2010-03-01,ZCY00,374.75,379.75,344,344,-38,171041,1124217
2010-04-01,ZCY00,343.5,371.25,343.5,371.25,27.25,307854,1169647
2010-05-01,ZCY00,367.5,376.25,356,362,-9.25,212002,1196160
2010-06-01,ZCY00,357,362.75,327,356.25,-5.75,282171,1204535
2010-07-01,ZCY00,367.25,384.75,352.75,382.75,26.5,231492,1161254
2010-08-01,ZCY00,376.5,415.5,375.5,414.5,31.75,313619,1324491
2010-09-01,ZCY00,422.75,494.75,422.75,465.75,51.25,334770,1405800
2010-10-01,ZCY00,435.75,572,435.75,572,106.25,357195,1509832
2010-11-01,ZCY00,567.25,580,508.25,528,-44,437126,1629638
2010-12-01,ZCY00,550.25,610,539.5,604,76,194344,1511491
2011-01-01,ZCY00,610.5,647.5,583,634.5,30.5,299049,1595630
2011-02-01,ZCY00,651,713.5,651,713.5,79,393319,1697694
2011-03-01,ZCY00,717.5,718.75,598.5,681.25,-32.25,328337,1598867
2011-04-01,ZCY00,724,762,709,740,58.75,435756,1617608
2011-05-01,ZCY00,726.5,768.5,671.25,756.5,16.5,269373,1439981
2011-06-01,ZCY00,767.5,792,641,641,-115.5,392706,1406281
2011-07-01,ZCY00,636.75,743,636.75,686.5,45.5,255926,1196714
2011-08-01,ZCY00,711.25,763.5,705.25,747.5,61,297171,1244418
2011-09-01,ZCY00,728.5,750,582.5,582.5,-165,256342,1214897
2011-10-01,ZCY00,607.5,665,592.75,657,74.5,265153,1219997
2011-11-01,ZCY00,664.25,670.5,592,615,-42,381113,1268492
2011-12-01,ZCY00,608.5,652.5,589,651.5,36.5,193079,1156511
2012-01-01,ZCY00,668.5,668.5,601.5,649,-2.5,309741,1209549
2012-02-01,ZCY00,652,670.5,641.75,670.5,21.5,369432,1289859
2012-03-01,ZCY00,667,690,627,667,-3.5,297121,1312289
2012-04-01,ZCY00,678,678.25,622.75,669.25,2.25,370889,1330429
2012-05-01,ZCY00,669,678,601.25,601.25,-68,280098,1212906
2012-06-01,ZCY00,597.5,694.5,597.5,688.5,87.25,382235,1124988
2012-07-01,ZCY00,692.25,864.5,692.25,836.5,148,324961,1137998
2012-08-01,ZCY00,830.5,862.25,804.75,842.75,6.25,261001,1211559
2012-09-01,ZCY00,833,833,727.25,767.25,-75.5,219175,1175551
2012-10-01,ZCY00,769.25,793.25,756.75,773.75,6.5,204415,1247766
2012-11-01,ZCY00,766.5,772.25,733,758,-15.75,305085,1282050
2012-12-01,ZCY00,759.75,765.75,705.5,709.75,-48.25,167631,1168364
2013-01-01,ZCY00,708.75,758.5,701.25,758.5,48.75,245302,1187860
2013-02-01,ZCY00,754,754.25,718.25,739.5,-19,334085,1275280
2013-03-01,ZCY00,744.5,764,721.25,722.25,-17.25,246416,1264766
2013-04-01,ZCY00,666.25,705.75,652,695,-27.25,322266,1270771
2013-05-01,ZCY00,699.75,724.5,689.5,722,27,224401,1160763
2013-06-01,ZCY00,715.75,746.25,672.25,672.25,-49.75,290238,1197245
2013-07-01,ZCY00,668,703.25,571.75,586.5,-85.75,219279,1135722
2013-08-01,ZCY00,602.5,684.25,585.25,662,75.5,278552,1166192
2013-09-01,ZCY00,605.25,605.25,450.5,450.5,-211.5,171772,1114586
2013-10-01,ZCY00,450.5,451.375,424.75,424.75,-25.75,213891,1252219
2013-11-01,ZCY00,423.75,437.75,417,424.25,-0.5,384761,1335024
2013-12-01,ZCY00,430.75,437.75,418.5,418.5,-5.75,144700,1193801
2014-01-01,ZCY00,421,437.5,409.5,437.5,19,275753,1284531
2014-02-01,ZCY00,437.5,461,437.5,461,23.5,400761,1343431
2014-03-01,ZCY00,464.5,500,464.5,500,39,274853,1318835
2014-04-01,ZCY00,508.5,516.75,489.5,515.5,15.5,333150,1395064
2014-05-01,ZCY00,504.5,519,471.25,471.25,-44.25,219671,1338877
2014-06-01,ZCY00,471,471,429.25,429.25,-42,317991,1370705
2014-07-01,ZCY00,426.5,426.5,365.25,377.5,-51.75,224442,1332352
2014-08-01,ZCY00,368,390.75,364.75,387,9.5,275302,1316585
2014-09-01,ZCY00,392.25,392.25,328.75,328.75,-58.25,180194,1254769
2014-10-01,ZCY00,324.75,373.5,324.75,373.25,44.5,255452,1289432
2014-11-01,ZCY00,364,379.25,354,372.5,-0.75,391564,1300775
2014-12-01,ZCY00,373.75,404.75,369.25,387,14.5,188709,1216522
2015-01-01,ZCY00,387.75,400.5,371,371,-16,273450,1291353
2015-02-01,ZCY00,371.75,394.25,371.75,387.75,16.75,358470,1332391
2015-03-01,ZCY00,386,396.5,371.5,377.75,-10,277761,1296847
2015-04-01,ZCY00,383.25,388.5,367.75,369.5,-8.25,374295,1360886
2015-05-01,ZCY00,369.5,377,353,355,-14.5,297868,1370561
2015-06-01,ZCY00,357.25,415.5,351.75,415.5,60.5,490701,1428664
2015-07-01,ZCY00,415,433.75,372.75,376,-39.5,388749,1350724
2015-08-01,ZCY00,374,396.25,363.25,371.75,-4.25,373137,1346004
2015-09-01,ZCY00,376,404,369,391.25,19.5,232361,1253126
2015-10-01,ZCY00,392.25,402.25,375,393.75,2.5,259484,1309600
2015-11-01,ZCY00,388,393.5,370.5,374.75,-19,436826,1365937
2015-12-01,ZCY00,384.25,387,371.25,371.25,-3.5,198840,1291423
2016-01-01,ZCY00,365,381.75,362.75,380,8.75,309371,1374693
2016-02-01,ZCY00,378.75,380,360.5,360.5,-19.5,392924,1373052
2016-03-01,ZCY00,359.75,379,357,357,-3.5,275487,1349820
2016-04-01,ZCY00,362.5,397.75,362,391.25,34.25,548116,1432128
2016-05-01,ZCY00,392.25,412.25,369.5,404.25,13,328998,1364175
2016-06-01,ZCY00,416.75,436.25,363.25,363.25,-41,514636,1438508
2016-07-01,ZCY00,361,365,339.25,342.5,-20.75,312928,1297819
2016-08-01,ZCY00,339.25,347.75,311,313,-29.5,334979,1353466
2016-09-01,ZCY00,316.25,331.5,315.5,324.75,11.75,214190,1303882
2016-10-01,ZCY00,334.5,348.5,328,345.75,21,253398,1322296
2016-11-01,ZCY00,341.5,346.75,327.25,327.25,-18.5,396176,1345251
2016-12-01,ZCY00,332,356,332,350,22.75,189662,1227349
2017-01-01,ZCY00,355.25,374.75,355.25,362.25,12.25,295561,1306700
2017-02-01,ZCY00,369.75,378.25,357.75,364.75,2.5,441013,1431055
2017-03-01,ZCY00,375,375,352.75,362.75,-2,260923,1403824
2017-04-01,ZCY00,367.75,370,356,359.5,-3.25,460582,1443258
2017-05-01,ZCY00,374.5,375.5,361,372,12.5,280343,1364335
2017-06-01,ZCY00,371.5,386,356.75,371.5,-0.5,536576,1406109
2017-07-01,ZCY00,381,388.5,353.75,358.25,-13.25,425799,1377271
2017-08-01,ZCY00,350,354.75,311,323.75,-34.5,404124,1412712
2017-09-01,ZCY00,327.75,340,327.5,332.75,9,230315,1378617
2017-10-01,ZCY00,331.5,336.25,327.75,327.75,-5,267210,1496833
2017-11-01,ZCY00,330.25,332.5,315,327.75,0,508848,1641611
2017-12-01,ZCY00,339.25,345.25,332.5,342.25,14.5,193953,1522767
2018-01-01,ZCY00,343.25,358,338.25,358,15.75,306778,1623554
2018-02-01,ZCY00,361.25,375.5,358.25,375.5,17.5,569410,1670558
2018-03-01,ZCY00,380.75,386.5,370,385.25,9.75,416874,1821661
2018-04-01,ZCY00,385.75,392,374,392,6.75,488087,1837206
2018-05-01,ZCY00,397.25,403.5,387.75,389,-3,371094,1852328
2018-06-01,ZCY00,387.5,387.5,342,347.25,-41.75,546942,1949980
2018-07-01,ZCY00,341,369.75,334.5,369.75,22.5,314904,1850772
2018-08-01,ZCY00,362.5,365.5,337.5,347.5,-22.25,375520,1729741
2018-09-01,ZCY00,356.75,356.75,329.75,338.25,-9.25,293927,1693319
2018-10-01,ZCY00,350.75,358.25,340.75,343.75,5.5,286356,1659374
2018-11-01,ZCY00,347.75,364,347.75,364,20.25,461454,1702911
2018-12-01,ZCY00,370.5,378,362.75,366.5,2.5,216364,1574606
2019-01-01,ZCY00,367.25,374.5,362.25,368.5,2,286125,1646093
2019-02-01,ZCY00,372.25,373.75,358.75,360.5,-8,540565,1720180
2019-03-01,ZCY00,365,376.75,353.5,353.5,-7,378328,1769289
2019-04-01,ZCY00,358.25,365.25,346.25,354.25,0.75,492763,1774288
2019-05-01,ZCY00,365,435.75,349.25,424.5,70.25,625699,1690452
2019-06-01,ZCY00,421.75,464.75,413.25,435.25,10.75,659753,1798026
2019-07-01,ZCY00,441.5,482.75,427.75,427.75,-7.5,365507,1781556
2019-08-01,ZCY00,422.75,433.5,381,382,-45.75,468972,1732247
2019-09-01,ZCY00,373.75,418,367.25,418,36,266098,1612572
2019-10-01,ZCY00,420,421.25,405.75,414,-4,265369,1597325
2019-11-01,ZCY00,414.25,414.25,382.25,382.25,-31.75,415134,1588956
2019-12-01,ZCY00,394,397.5,378.75,393.75,11.5,179728,1471014
2020-01-01,ZCY00,404,406.75,388,394.25,0.5,298610,1530930
2020-02-01,ZCY00,393.25,398.5,379.5,381.5,-12.75,438940,1576535
2020-03-01,ZCY00,389,396.5,341.75,341.75,-39.75,353577,1435669
2020-04-01,ZCY00,337.75,337.75,303.75,312.5,-29.25,386439,1441202
2020-05-01,ZCY00,312,332.5,307.75,325.75,13.25,228076,1428944
2020-06-01,ZCY00,332.25,348,326.5,348,22.25,465216,1564111
2020-07-01,ZCY00,360,360,330,330.5,-17.5,323368,1531851
2020-08-01,ZCY00,335,356,322.75,356,25.5,431628,1525632
2020-09-01,ZCY00,358.75,385,353,385,29,284689,1458863
2020-10-01,ZCY00,388.75,432.75,385.75,417,32,375287,1601413
2020-11-01,ZCY00,416,436.25,416,428.75,11.75,439641,1733669
2020-12-01,ZCY00,424.25,490,424.25,490,61.25,238431,1684668
2021-01-01,ZCY00,492.25,548,492.25,548,58,459700,1884231
2021-02-01,ZCY00,550.25,564.75,535.5,556.5,8.5,450950,1940491
2021-03-01,ZCY00,545.25,572.75,539.5,572.75,16.25,272254,1773955
2021-04-01,ZCY00,568.25,709.5,563.75,700.75,128,478333,1769586
2021-05-01,ZCY00,710.5,769.75,665.25,696.75,-4,395668,1706623
2021-06-01,ZCY00,729.25,730.5,607.75,694.25,-2.5,455482,1671324
2021-07-01,ZCY00,701.75,701.75,629.5,652,-42.25,261513,1486496
2021-08-01,ZCY00,666.25,682.5,599,599,-53,334859,1436341
2021-09-01,ZCY00,583.25,626,537,551.75,-47.25,233488,1382970
2021-10-01,ZCY00,551.5,584.75,522.25,584.75,33,236257,1416845
2021-11-01,ZCY00,595.5,598.25,561.5,580.5,-4.25,388702,1550875
2021-12-01,ZCY00,587,626.25,587,607.5,27,203293,1469474
2022-01-01,ZCY00,600.75,643,599,633,25.5,317004,1517340
2022-02-01,ZCY00,641.75,701.5,623.75,701.5,68.5,487130,1567626
2022-03-01,ZCY00,729.75,757.5,724.25,744.75,43.25,312421,1505856
2022-04-01,ZCY00,731,821.25,731,821.25,76.5,362336,1571658
2022-05-01,ZCY00,816.5,822,780,782.5,-38.75,258136,1531049
2022-06-01,ZCY00,752.75,832,748.5,751.25,-31.25,396913,1488679
2022-07-01,ZCY00,694.625,752,674.25,726.25,-25,297160,1321315
2022-08-01,ZCY00,717,753.75,693.5,743.75,17.5,305121,1315169
2022-09-01,ZCY00,728.25,778.125,728.25,737.5,-6.25,225653,1317524
2022-10-01,ZCY00,720.75,740.5,685.75,696.5,-41,238844,1419812
2022-11-01,ZCY00,702.75,702.75,638.25,649.5,-47,347789,1403243
2022-12-01,ZCY00,648,685.25,619.75,681,31.5,191978,1208464
2023-01-01,ZCY00,681,687.75,655.25,674.75,-6.25,284066,1249289
2023-02-01,ZCY00,678.5,689.75,632,632,-42.75,381000,1323659
2023-03-01,ZCY00,643,674.5,626.5,674.5,42.5,318001,1324615
2023-04-01,ZCY00,667.75,687.5,627.75,630.5,-44,384613,1300522
2023-05-01,ZCY00,640.5,654,580.25,644,13.5,344521,1283184
2023-06-01,ZCY00,642.5,707.25,559,559,-85,522312,1285578
2023-07-01,ZCY00,560.125,638,549.25,571.5,12.5,345820,1277128
2023-08-01,ZCY00,564.5,564.5,491,491,-80.5,320583,1278735
2023-09-01,ZCY00,502.125,517,496.75,496.75,5.75,216253,1289477
2023-10-01,ZCY00,501.25,517.25,475.25,475.25,-21.5,255605,1378044
2023-11-01,ZCY00,467,474,440.625,452.625,-22.625,420913,1404276
2023-12-01,ZCY00,459.5,476.625,456,466.25,13.625,197148,1264703
2024-01-01,ZCY00,466.25,470.375,431.25,439.25,-27,316074,1497444
2024-02-01,ZCY00,438.25,438.25,377.25,406,-33.25,457667,1584157
2024-03-01,ZCY00,403.25,427,403.25,427,21,312072,1550565
2024-04-01,ZCY00,425.5,447,416.5,444.625,17.625,434622,1536514
2024-05-01,ZCY00,449.5,481.5,449.5,472.75,28.125,399802,1495984
Downloaded from Barchart.com as of 05-27-2024 11:07am CDT